"언어","종류","게시판","idx","번호","카테고리","제목","작성자","등록일","조회"
"ru","news","news_ru","4","1","Доска объявлений","[Доска обьявлений] Жаркын Кыргызстан: Кыргызстан, Бишкек шаарынын жаны конуштагы балдардын ден соолугун чындоо (жакшыртуу) долбоорунун жаныдан башталышы.","관리자","2023-02-10","138"
"ko","social","social","212","공지","LUPIC","키르기즈 공화국에서 제7회 국제간호포럼 개최","관리자","2026-06-17","111"
"ko","social","social","211","178","LUPIC","경희대 BK-LUPIC, 키르기즈공화국서‘제6회 국제간호포럼’성료","관리자","2025-05-26","331"
"ko","social","social","210","177","LUPIC","2024 BK-LUPIC July Report","관리자","2024-07-25","298"
"ko","social","social","209","176","LUPIC","BK-LUPIC 2024년 5월 국외 출장 보고(2024년 5월 5일~2024년 5월 13일)","관리자","2024-07-24","331"
"ko","social","social","208","175","LUPIC","BK-LUPIC Seminar with Multi-stakeholder Nursing Education Reform: Multi-Level System of Education","관리자","2024-07-17","417"
"ko","social","social","207","174","LUPIC","BK-LUPIC July 2024 Faculty Development Workshop Go for the High! :Leadership, Research, Clinical Teaching Capacity Building","관리자","2024-07-17","272"
"ko","social","social","206","173","LUPIC","제 5회 International Nursing Forum","관리자","2024-05-28","400"
"ko","social","social","204","172","LUPIC","신현숙 교수(BK-LUPIC 단장), KSMA 훈장 수훈","관리자","2024-03-28","1,253"
"ko","social","social","203","171","LUPIC","(January 25th, 2024) Faculty Development Workshop #2 with Faculty members: Nursing Teaching and Learning Methods and Enhancement of Research Skills","관리자","2024-01-26","1,072"
"ko","social","social","202","170","LUPIC","(January 24th, 2024) Faculty Development Workshop #1 with Faculty members for Nursing Bachelor's Program: Development of Curriculum(textbooks) and Establishment of Evaluation Criteria for Clinical Nursing Skills and Development of Training Videos","관리자","2024-01-25","780"
"ko","social","social","201","169","LUPIC","(November 24, 2023) Meeting with the President of Nurse Association of the Kyrgyz Republic","관리자","2023-11-30","978"
"ko","social","social","200","168","LUPIC","(November 24, 2023) Workshop and Working Group Meeting: Healthcare National/Sectoral Qualification fr amework Development","관리자","2023-11-30","811"
"ko","social","social","199","167","LUPIC","(November 23, 2023) Faculty Development Workshop #2 with Faculty members Responsible for Nursing Education - Presenting the Plan of Modules and Courses for the BSN Program and Developing Strategies for Improved Nursing Education","관리자","2023-11-30","796"
"ko","social","social","198","166","LUPIC","(November 23, 2023) Meeting with the Head of Department of Healthcare Education and Science, Ministry of Health.","관리자","2023-11-30","659"
"ko","social","social","197","165","LUPIC","(November 22, 2023) Faculty Development Workshop #1 with Faculty members Responsible for Nursing Education - Presenting the Plan of Modules and Courses for the BSN Program and Developing Strategies for Improved Nursing Education","관리자","2023-11-30","659"
"ko","social","social","196","164","LUPIC","(November 22, 2023) Meeting with Dean (Faculty of Bioengineering and Nursing) for discussing strategies for student supports","관리자","2023-11-30","593"
"ko","social","social","195","163","LUPIC","(November 21, 2023) Team working #4 of Faculty Development Workshop - Planning Modules and Courses for the BSN program","관리자","2023-11-30","597"
"ko","social","social","194","162","LUPIC","(November 21, 2023) Team working #3 of Faculty Development Workshop - Planning Modules and Courses for the BSN program","관리자","2023-11-23","540"
"ko","social","social","193","161","LUPIC","2024 November Faculty workshop: 간호학과 교육환경개선 및 보건정보의료원(미디어랩) 회의","관리자","2023-11-23","450"
"ko","social","social","192","160","LUPIC","(November 21, 2023) Team working #2 of Faculty Development Workshop - Planning Modules and Courses for the BSN program","관리자","2023-11-23","248"
"ko","social","social","191","159","LUPIC","11월 M&E: KSMA 부총장 및 working group 관계자 간호학 석사과정 개발 착수 회의","관리자","2023-11-23","174"
"ko","social","social","190","158","LUPIC","(November 20, 2023) The first day of team working of Faculty Development Workshop - Planning Modules and Courses for the BSN program","관리자","2023-11-23","202"
"ko","social","social","189","157","LUPIC","KSMA 4년제 학사과정 신입생 환영의 밤","관리자","2023-11-23","234"
"ko","social","social","188","156","LUPIC","11월 M&E: 간호학과 신축 건물 공사현장 답사","관리자","2023-11-23","166"
"ko","social","social","187","155","LUPIC","11월 M&E: 이해관계자 면담 (E-Health Center 센터장 Beksultanov Chingiz, Business analyst Tsoi Irsen)","관리자","2023-11-23","172"
"ko","social","social","186","154","LUPIC","11월 M&E: 이해관계기관 방문 (국립감염병원)","관리자","2023-11-23","177"
"ko","social","social","185","153","LUPIC","11월 M&E: 키르기즈 공화국 보건부 산하 EHealth Center 보건정보시스템 교육자 및 상급병원(FMC) 5, 7 보건의료인 면담(FGI)","관리자","2023-11-23","178"
"ko","social","social","184","152","LUPIC","2023 October Faculty Development Workshop 이 운영되었습니다!","관리자","2023-10-11","289"
"ko","social","social","183","151","LUPIC","키르기즈 공화국 간호 학사 학위 과정 신입생 입학 설명회","관리자","2023-09-21","282"
"ko","social","social","182","150","LUPIC","Sigma Theta Tau International Headquarter 미팅","관리자","2023-08-22","255"
"ko","social","social","181","149","LUPIC","연구역량 강화를 위한 July 2023 Faculty Development Workshop 운영!","관리자","2023-08-22","304"
"ko","social","social","179","148","LUPIC","키르기즈 공화국 WHO 사무소 미팅","관리자","2023-07-31","267"
"ko","social","social","178","147","LUPIC","I. K. Akhunbaev KSMA BK-LUPIC 대표단 미팅","관리자","2023-07-31","300"
"ko","social","social","177","146","LUPIC","E-Health Center 미팅","관리자","2023-07-31","342"
"ko","social","social","176","145","LUPIC","키르기즈 공화국 교육부 미팅","관리자","2023-07-31","264"
"ko","social","social","175","144","LUPIC","키르기즈 간호협회 미팅","관리자","2023-07-31","344"
"ko","social","social","174","143","LUPIC","Faculty development workshop DAY 3","관리자","2023-07-28","385"
"ko","social","social","173","142","LUPIC","Faculty development workshop DAY 2","관리자","2023-07-28","284"
"ko","social","social","172","141","LUPIC","제 4회 International Nursing Forum","관리자","2023-06-30","313"
"ko","social","social","171","140","LUPIC","키르기즈 국립 의과대학 총장단 미팅","관리자","2023-06-27","341"
"ko","social","social","170","139","LUPIC","오늘 Faculty development workshop 과 함께 여름 집중활동이 시작되었습니다!","관리자","2023-06-27","312"
"ko","social","social","168","138","LUPIC","Bright Kyrgyzstan – LUPIC 전문가 워크숍이 수행되었습니다!","관리자","2023-06-07","356"
"ko","social","social","167","137","LUPIC","신 교육과정 세부교과운영계획 수립을 위한 한국과 키르기즈 국립의과대학(KSMA) 간호학과 교수간의 협력 팀활동을 진행하였습니다.","관리자","2023-06-07","234"
"ko","social","social","166","136","LUPIC","키르기즈 공화국 간호학과 조산학의 학사 및 대학원 프로그램 도입이 공식 승인되었습니다.","관리자","2023-06-07","280"
"ko","social","social","165","135","Child Health","[Research Article] Understanding community health workers’ activities in a community-ba sed child health promotion project in Kyrgyzstan","관리자","2023-05-16","379"
"ko","social","social","164","134","LUPIC","제 5회 Educational session “키르기즈 공화국 간호학 학사 과정과 간호 직무 표준” 개최","관리자","2023-04-03","359"
"ko","social","social","162","133","LUPIC","제4회 Educational session '키르기즈 공화국의 보건정보시스템 체계화를 위한 효과적인 전략 도출 및 적용 방안' 개최","관리자","2023-03-28","387"
"ko","social","social","159","132","GES","[Report] Advancement of nursing education in the Kyrgyz Republic: Policy Suggestion","관리자","2023-02-13","1,074"
"ko","social","social","158","131","GES","[Conference Presentation] Needs assessment for nursing professional development in Kyrgyz Republic: A global collaborative work","관리자","2023-02-13","1,249"
"ko","social","social","157","130","GES","[Conference Presentation] Strategic planning for nursing policy improvement in Kyrgyz Republic: A delphi, global collaborative study","관리자","2023-02-13","993"
"ko","social","social","156","129","Child Health","[Research Article] Prevalence of Iodine deficiency among school children from New Settlement in Kyrgyzstan","관리자","2023-02-13","705"
